State,Percentage_pop_with_bachelors,Year,Adults 19-25,Adults 26-34,Adults 35-54,EnergyC_addunit,num_jobs_tot,Av_temperature,Median_income,GDP,Elec_price,Tot_vehicle,Number of registrations,Label,Label_py,Label_R,Key,norm_Av_temperature,norm_Percentage_pop_with_bachelors,norm_Adults 19-25,norm_Adults 26-34,norm_Adults 35-54,norm_EnergyC_addunit,norm_num_jobs_tot,norm_Median_income,norm_GDP,norm_Elec_price,norm_Tot_vehicle
Arkansas,23.3,2018,255200.0,345400.0,722800.0,1116757.0,1657951.0,61.8,53712.0,127535.7,22.83,921161.0,189.0,Low,0,1,Arkansas2018,0.7961579509071504,0.13333333333333333,0.056501182033096925,0.05454094387511689,0.058215089539093844,0.07024577000046922,0.05338703862429096,0.25214588901116175,0.03365816124322553,0.07562320230105464,0.03841319934080822
California,34.2,2018,3594300.0,5299700.0,10212700.0,7865156.0,24078141.0,60.9,76055.0,2897200.7,48.7,15065827.0,166168.0,High,2,3,California2018,0.7865528281750267,0.367741935483871,0.9335960073548726,1.0,0.9868675995694295,0.5485708720638224,0.9937241210271515,0.6033956925011791,0.9517705934322558,0.38566634707574315,0.7523306586411264
Colorado,41.7,2018,495000.0,771700.0,1471200.0,1527222.0,3857950.0,48.3,78801.0,372212.1,29.41,1798177.0,3406.0,High,2,3,Colorado2018,0.6520811099252934,0.5290322580645161,0.11949041239821381,0.13589435316119922,0.1314512183188179,0.09933944288768799,0.1456583637535254,0.6465650055022795,0.11476560373293312,0.15448226270373921,0.08267843928961491
Connecticut,39.6,2018,291600.0,387100.0,918600.0,756159.0,2314488.0,50.3,78561.0,279923.0,53.97,1306709.0,564.0,Low,0,1,Connecticut2018,0.6734258271077908,0.4838709677419355,0.06606251641712635,0.06249880727467033,0.07737547705254917,0.04468665958719327,0.08092320522544495,0.6427920138343027,0.08417281721704165,0.44882550335570476,0.05787279270259697
Delaware,31.3,2018,76700.0,109700.0,233100.0,300567.0,596999.0,57.1,70145.0,72168.3,31.12,433363.0,87.0,Low,0,1,Delaware2018,0.7459978655282817,0.3053763440860215,0.009613869188337273,0.009560886242628958,0.010294549368822781,0.01239439442930216,0.008889087971353599,0.510485772677252,0.01530449815473544,0.1749760306807287,0.013792787037557186
District of Columbia,60.4,2018,64400.0,141400.0,179400.0,174538.0,914209.0,60.8,92521.0,139722.5,35.27,209723.0,90.0,Low,0,1,District of Columbia2018,0.7854855923159018,0.9311827956989247,0.006382978723404255,0.015610389114711552,0.005039632057931304,0.0034614854107420023,0.0221933608570433,0.8622543625216161,0.037697946772739487,0.22471236816874407,0.0025051044158591437
Florida,30.4,2018,1680500.0,2401900.0,5240300.0,4441047.0,12556075.0,72.2,58959.0,1057255.4,30.24,7966091.0,8759.0,High,2,3,Florida2018,0.9071504802561365,0.286021505376344,0.43089046493301814,0.44699528634949715,0.5002837851061748,0.30587074616713994,0.5104710386182514,0.3346329193523031,0.3418496627501064,0.16442953020134227,0.3939888295146554
Georgia,31.9,2018,901500.0,1262600.0,2743500.0,3003699.0,6287353.0,64.9,60229.0,602366.4,28.19,3557469.0,1564.0,Medium,1,2,Georgia2018,0.8292422625400213,0.3182795698924731,0.226267402153927,0.22957577145474323,0.25595459438301205,0.20399182217338133,0.24755124374253337,0.35459833359534665,0.1910591353159093,0.1398609779482263,0.1714744048364419
Hawaii,33.5,2018,98400.0,167600.0,340100.0,306342.0,924355.0,78.1,86433.0,90330.8,85.59,509492.0,965.0,Medium,1,2,Hawaii2018,0.9701173959445036,0.35268817204301073,0.015313895455739428,0.020610293696685177,0.02076524121734025,0.01280372521493233,0.022618899625361472,0.7665461405439397,0.021325160238284627,0.8277804410354747,0.01763521232063378
Idaho,27.7,2018,150600.0,203200.0,414500.0,556467.0,1041251.0,45.2,63365.0,77395.4,23.95,598774.0,106.0,Low,0,1,Idaho2018,0.6189967982924226,0.22795698924731178,0.02902547938008931,0.027404057174481404,0.028045797044720617,0.03053253261852483,0.02752169677313608,0.4038987580569093,0.017037222326898957,0.08904602109300096,0.022141503144415056
Illinois,35.1,2018,1103100.0,1543200.0,3251000.0,4017644.0,7880587.0,53.7,75684.0,865661.0,28.33,4477763.0,1456.0,Medium,1,2,Illinois2018,0.7097118463180363,0.3870967741935484,0.27922248489624374,0.28312436785557527,0.3056169879635972,0.27586003056053016,0.3143739161259984,0.5975632762144317,0.2783382992538721,0.14153883029721956,0.2179239961021054
Indiana,27.1,2018,585500.0,762900.0,1648200.0,2806168.0,3963442.0,53.2,64621.0,373196.8,28.68,2248870.0,654.0,Low,0,1,Indiana2018,0.7043756670224119,0.21505376344086022,0.14326241134751774,0.13421499589702487,0.14877189548879538,0.18999086643029675,0.15008285968762955,0.42364408111932084,0.11509202057828322,0.1457334611697028,0.10542606736965854
Iowa,29.0,2018,272000.0,352500.0,747900.0,1633531.0,2076092.0,49.5,74144.0,191516.6,26.13,1242219.0,0.0,Low,0,1,Iowa2018,0.6648879402347918,0.2559139784946236,0.060914105594956656,0.05589587984962119,0.060671298561503086,0.10687460245297942,0.07092451212353491,0.5733532463449144,0.05486710157089806,0.11517257909875359,0.05461781750910159
Kansas,33.8,2018,260300.0,325200.0,688300.0,1136232.0,1925615.0,56.2,68987.0,172343.0,31.68,975171.0,126.0,Low,0,1,Kansas2018,0.736392742796158,0.35913978494623644,0.0578408195429472,0.05068605560962577,0.05483902534494569,0.07162615390525669,0.06461327644048606,0.4922810878792643,0.04851127134239765,0.18168744007670182,0.041139222138151764
Kentucky,24.8,2018,388100.0,501600.0,1104200.0,1744818.0,2545574.0,56.9,58863.0,208558.6,25.06,1721942.0,87.0,Low,0,1,Kentucky2018,0.743863393810032,0.16559139784946236,0.09141055949566587,0.08434953531421156,0.09553772384773461,0.11476260161149454,0.09061530573949712,0.3331237226851124,0.060516330654330694,0.1023489932885906,0.07883066391550854
Louisiana,24.3,2018,408800.0,549800.0,1125800.0,4245610.0,2725149.0,67.7,53919.0,256677.8,23.4,1389249.0,176.0,Low,0,1,Louisiana2018,0.8591248665955176,0.15483870967741933,0.09684791174152876,0.09354783305662105,0.09765143360407084,0.292018212703728,0.09814695607664832,0.2554000943247917,0.0764672979182382,0.08245445829338446,0.062038797547861485
Maine,31.5,2018,93700.0,140400.0,332500.0,388172.0,843772.0,41.8,63295.0,65477.1,39.38,390506.0,23.0,Low,0,1,Maine2018,0.582710779082177,0.30967741935483867,0.01407932755450486,0.015419553061964466,0.02002152852529602,0.018603818407679853,0.019239125274150812,0.4027983021537494,0.01308644149219205,0.2739693192713327,0.01162968466714888
Maryland,40.8,2018,491800.0,712200.0,1573200.0,1391698.0,3751407.0,56.1,93031.0,410812.2,33.9,1922463.0,876.0,Medium,1,2,Maryland2018,0.7353255069370331,0.5096774193548386,0.11864985552928815,0.12453960802274766,0.14143262550151678,0.08973353026574109,0.14118978727087972,0.8702719698160667,0.12756109766224943,0.2082933844678811,0.08895147149458882
Massachusetts,44.5,2018,581700.0,873100.0,1753300.0,1469311.0,4854641.0,49.0,93163.0,563054.3,54.23,2182530.0,1087.0,Medium,1,2,Massachusetts2018,0.6595517609391675,0.589247311827957,0.1422642500656685,0.15524512890975364,0.15905665916430178,0.09523472338524144,0.1874611097158562,0.8723471152334539,0.17802762148825926,0.4519415148609779,0.10207771794592643
Michigan,29.6,2018,890600.0,1151100.0,2431200.0,2911393.0,5715006.0,45.9,65222.0,520245.1,33.46,3023940.0,345.0,Low,0,1,Michigan2018,0.6264674493062967,0.26881720430107525,0.22340425531914893,0.20829755157344326,0.22539387415598394,0.19744919230353222,0.22354613459305558,0.4330922810878793,0.16383685880321733,0.20302013422818793,0.1445458320342959
Minnesota,36.7,2018,458400.0,685900.0,1398200.0,1940174.0,3776796.0,42.3,77488.0,372011.3,30.55,1976525.0,234.0,Low,0,1,Minnesota2018,0.5880469583778014,0.421505376344086,0.10987654320987654,0.11952061983549932,0.12430766219786672,0.1286093938119392,0.14225464078840683,0.6259235969187235,0.11469904081778506,0.16814477468839886,0.09168011886489037
Mississippi,23.2,2018,262100.0,326400.0,717600.0,1105822.0,1602769.0,64.7,46159.0,112201.7,27.28,825338.0,23.0,Low,0,1,Mississippi2018,0.8271077908217715,0.1311827956989247,0.05831363278171789,0.050915058872922275,0.05770623348664253,0.06947069949988638,0.05107262108897325,0.13340669706021066,0.028575114724896926,0.12895493767976993,0.03357676752244401
Missouri,29.5,2018,519900.0,714300.0,1470900.0,1860863.0,3776639.0,56.5,66600.0,318153.5,29.1,2102216.0,342.0,Low,0,1,Missouri2018,0.7395944503735326,0.26666666666666666,0.12603099553454164,0.12494036373351654,0.1314218612388688,0.12298784680949511,0.1422480559681204,0.4547555415815123,0.09684579295194197,0.15076701821668267,0.09802406501228729
Montana,31.7,2018,84500.0,118800.0,247800.0,436316.0,684016.0,43.7,62233.0,50916.9,26.65,452845.0,1366.0,Medium,1,2,Montana2018,0.6029882604055496,0.31397849462365585,0.011662726556343577,0.01129749432262743,0.011733046286329386,0.022016255003935954,0.012538714129715758,0.3861028140229524,0.008259900868990791,0.12140460210930008,0.014776093390785235
Nebraska,32.4,2018,161600.0,224800.0,460200.0,909065.0,1330189.0,50.5,72911.0,127015.5,26.45,683020.0,128.0,Low,0,1,Nebraska2018,0.6755602988260405,0.3290322580645161,0.031914893617021274,0.03152611591381844,0.03251785889030238,0.055524604714044704,0.03964019870890548,0.5539695016506838,0.033485720862448526,0.11900767018216683,0.0263936141717249
Nevada,24.9,2018,251100.0,386200.0,791200.0,776588.0,1848916.0,53.0,66749.0,170257.6,25.42,1073760.0,634.0,Low,0,1,Nevada2018,0.7022411953041622,0.1677419354838709,0.05542421854478592,0.062327054827197956,0.06490850376749192,0.04613466281137314,0.06139640299368579,0.4570979405753812,0.04781998497163187,0.10666347075743052,0.0461152610488591
New Hampshire,36.8,2018,106400.0,146700.0,341300.0,325655.0,892528.0,44.3,87769.0,83869.8,49.87,506959.0,243.0,Low,0,1,New Hampshire2018,0.6093916755602987,0.42365591397849456,0.017415287628053586,0.0166218201942711,0.020882669537136706,0.014172626593785232,0.02128402653456091,0.7875491274956767,0.019183412256354206,0.3996883988494726,0.017507365334044796
New Jersey,40.8,2018,725800.0,1002400.0,2365900.0,2194123.0,5550060.0,54.0,80033.0,614106.5,38.86,2754253.0,1500.0,Medium,1,2,New Jersey2018,0.7129135538954108,0.5096774193548386,0.18011557656947727,0.1799202305299517,0.21900381642039338,0.1466092455314191,0.2166280469053945,0.6659330293978935,0.1949508448783085,0.2677372962607862,0.1309340395857273
New Mexico,27.7,2018,186400.0,239200.0,484500.0,703100.0,1110504.0,56.4,52096.0,97268.0,27.57,655766.0,65.0,Low,0,1,New Mexico2018,0.7385272145144077,0.22795698924731178,0.03842920935119517,0.034274155073376465,0.03489578236618064,0.040925848824465774,0.030426273583932302,0.2267410784467851,0.02362476310165682,0.13243048897411314,0.025018035106388833
New York,37.2,2018,1648400.0,2552500.0,4945500.0,3946032.0,12655225.0,46.2,72586.0,1697661.4,43.46,4712779.0,8756.0,High,2,3,New York2018,0.6296691568836713,0.4322580645161291,0.42245862884160756,0.4757351958932081,0.4714355612095117,0.2707841870591366,0.5146295413660088,0.5488602421002987,0.5541369647337211,0.32286673058485144,0.22978585453092396
North Carolina,31.9,2018,848600.0,1179600.0,2653900.0,2685032.0,6056339.0,60.2,57583.0,567836.2,27.12,3393781.0,1645.0,Medium,1,2,North Carolina2018,0.7790821771611526,0.3182795698924731,0.2123719464144996,0.21373637907673518,0.2471866131715432,0.18140477222283416,0.23786216301867621,0.3130011004559032,0.1796127669262399,0.1270373921380633,0.1632126529450964
North Dakota,29.7,2018,78600.0,99300.0,170000.0,663153.0,578348.0,42.1,71756.0,59248.7,26.16,240048.0,0.0,Low,0,1,North Dakota2018,0.5859124866595518,0.27096774193548384,0.010112949829261886,0.007576191294059274,0.004119776886192386,0.0380944138645405,0.008106836486245945,0.5358119792485458,0.011021797763565605,0.1155321188878236,0.004035684703388177
Ohio,29.0,2018,973600.0,1345900.0,2850100.0,3762435.0,7066978.0,52.4,66500.0,667115.6,29.24,4603594.0,1432.0,Medium,1,2,Ohio2018,0.695837780149413,0.2559139784946236,0.24520619910690833,0.24547241464857542,0.266386143458264,0.25777087030600365,0.2802499094482357,0.45318346171985535,0.21252275835129225,0.15244487056567593,0.22427500840746617
Oklahoma,25.6,2018,333200.0,479300.0,932800.0,1715294.0,2311450.0,61.4,58732.0,202712.5,23.91,1296219.0,354.0,Low,0,1,Oklahoma2018,0.791889007470651,0.1827956989247312,0.07698975571315997,0.08009389133795157,0.07876504550347392,0.11266994669981573,0.08079578685582632,0.33106429806634174,0.05857841502561015,0.08856663470757431,0.057343335580876294
Oregon,34.0,2018,347300.0,531100.0,1066100.0,1021526.0,2569916.0,48.9,74626.0,237113.7,25.93,1488623.0,779.0,Low,0,1,Oregon2018,0.6584845250800427,0.36344086021505373,0.08069345941686368,0.08997919887025056,0.09180937469419709,0.06349581674569055,0.09163624647460465,0.5809306712781009,0.0699820213831376,0.11277564717162034,0.06705445741572333
Pennsylvania,31.8,2018,1027000.0,1475100.0,3119700.0,3933425.0,7763334.0,49.9,69619.0,773977.4,29.7,4424183.0,1276.0,Medium,1,2,Pennsylvania2018,0.6691568836712913,0.3161290322580645,0.25923299185710535,0.2701284326634988,0.29276837263920147,0.2698906055501427,0.30945614585184006,0.5022166326049363,0.2479462290981507,0.15795781399808245,0.21521967650422225
Rhode Island,34.4,2018,92700.0,128900.0,262200.0,195556.0,648735.0,51.0,67183.0,59290.8,53.05,412255.0,126.0,Low,0,1,Rhode Island2018,0.6808964781216649,0.3720430107526881,0.01381665353296559,0.01322493845537299,0.013142186123886877,0.004951236831066669,0.011058974992614096,0.4639207671749725,0.011035753434520455,0.43779961649089166,0.012727412306834584
South Carolina,28.3,2018,423000.0,558000.0,1243300.0,1675118.0,2843412.0,64.2,61980.0,233251.4,28.33,1830186.0,180.0,Low,0,1,South Carolina2018,0.8217716115261473,0.24086021505376343,0.10057788284738639,0.09511268868914716,0.10914962325080732,0.10982228026804468,0.10310708729659826,0.3821254519729602,0.0687017128812633,0.14153883029721956,0.0842940153629378
South Dakota,29.2,2018,77100.0,96400.0,200300.0,406677.0,610237.0,46.9,64158.0,52299.3,29.21,358859.0,20.0,Low,0,1,South Dakota2018,0.6371398078975453,0.26021505376344084,0.009718938796952981,0.007022766741092727,0.007084841961052941,0.019915448916439392,0.009444309951936684,0.4163653513598491,0.008718150739014103,0.15208533077660596,0.010032379659418252
Tennessee,27.5,2018,571500.0,788700.0,1709100.0,2233190.0,4119492.0,59.0,60487.0,363055.5,28.15,2285329.0,345.0,Low,0,1,Tennessee2018,0.7662753468516542,0.2236559139784946,0.13958497504596795,0.13913856605789965,0.1547313827184656,0.1493783062763912,0.15662783552008086,0.35865429963842166,0.11173029502354695,0.1393815915627996,0.10726624632111842
Texas,30.3,2018,2642800.0,3631000.0,7333600.0,14009870.0,17607238.0,66.7,64506.0,1809396.7,25.16,8248322.0,5674.0,High,2,3,Texas2018,0.848452508004269,0.2838709677419355,0.6836616758602574,0.6815518787809393,0.7051277032977786,0.9841069082703531,0.7223245455760996,0.4218361892784153,0.5911759452762672,0.10354745925215725,0.4082337497167859
Utah,34.9,2018,337300.0,403600.0,756700.0,844319.0,2069735.0,51.3,83152.0,184457.5,24.16,937421.0,487.0,Low,0,1,Utah2018,0.6840981856990394,0.38279569892473114,0.07806671920147097,0.06564760214499724,0.06153243957334377,0.05093542184886529,0.07065788981423089,0.7149662002829744,0.05252709024459484,0.0915627996164909,0.03923388311575371
Vermont,38.7,2018,48400.0,68700.0,151600.0,138642.0,437638.0,43.1,75599.0,33066.8,44.35,218302.0,121.0,Low,0,1,Vermont2018,0.5965848452508005,0.4645161290322581,0.002180194378775939,0.0017366080799984733,0.0023192093159800373,0.0009171844789704625,0.002205243731460795,0.5962270083320232,0.0023427958307217565,0.3335330776605945,0.002938108481373128
Virginia,39.3,2018,702300.0,997000.0,2167600.0,2501044.0,5297964.0,56.6,83243.0,532906.5,27.79,3267735.0,3289.0,High,2,3,Virginia2018,0.7406616862326575,0.47741935483870956,0.17394273706330443,0.17888971584511745,0.19959878657402877,0.1683637414719209,0.20605475483581653,0.7163967929570823,0.16803396883237906,0.13506711409395972,0.1568507890400054
Washington,36.7,2018,622000.0,1023700.0,1913600.0,2054390.0,4537723.0,47.7,86021.0,564313.9,23.63,2964939.0,5664.0,High,2,3,Washington2018,0.6456776947705443,0.421505376344086,0.15285001313370108,0.18398503845346462,0.17474312555044524,0.13670499987454277,0.1741690837570686,0.760069171513913,0.1784451645555924,0.08521093000958772,0.14156790070554073
West Virginia,21.3,2018,143300.0,184300.0,443100.0,831311.0,897857.0,53.1,54566.0,79192.9,25.55,560118.0,100.0,Low,0,1,West Virginia2018,0.7033084311632871,0.09032258064516127,0.02710795902285264,0.023797255777561498,0.03084450533320286,0.0500134175441939,0.021507532950524596,0.2655714510297123,0.01763307312360534,0.10822147651006712,0.020190435985479448
Wisconsin,30.0,2018,489400.0,644200.0,1446800.0,1896601.0,3720945.0,44.4,67574.0,332498.6,31.02,2087518.0,6366.0,High,2,3,Wisconsin2018,0.6104589114194237,0.27741935483870966,0.1180194378775939,0.11156275643594588,0.12906350914962325,0.12552094873449096,0.13991216436919351,0.47006759943405124,0.1016010303727112,0.17377756471716205,0.09728221937119573
Wyoming,26.9,2018,46600.0,67500.0,136700.0,557604.0,404561.0,43.9,67477.0,39171.7,23.87,203546.0,11.0,Low,0,1,Wyoming2018,0.6051227321237994,0.21075268817204296,0.0017073811400052535,0.0015076048167019713,0.000861141011840689,0.030613122939435914,0.0008179437275518443,0.468542681968244,0.0043665007146231685,0.08808724832214768,0.0021933354319822484
Alabama,26.3,2019,414500.0,549500.0,1195300.0,1926332.0,2712163.0,65.0,59558.0,231561.9,28.85,2109108.0,540.0,Low,0,1,Alabama2019,0.8303094983991461,0.1978494623655914,0.0983451536643026,0.09349058224079693,0.10445249045894901,0.12762827576264174,0.09760230336174788,0.3440496777236284,0.06814166285565249,0.1477708533077661,0.09837192187433676
Alaska,30.2,2019,65300.0,97500.0,172900.0,605689.0,454785.0,7.5,83079.0,54728.2,59.36,178516.0,42.0,Low,0,1,Alaska2019,0.21664887940234792,0.28172043010752684,0.006619385342789598,0.00723268639911452,0.004403561992367159,0.034021377628098565,0.002924415154716434,0.7138185819839648,0.009523303451181072,0.5134228187919464,0.0009300073331577898
Arizona,30.2,2019,656800.0,860500.0,1708100.0,1556416.0,3929985.0,61.8,74897.0,372393.5,30.83,2405958.0,5443.0,High,2,3,Arizona2019,0.7961579509071504,0.28172043010752684,0.16199106908326766,0.15284059464514035,0.1546335257853019,0.10140870746875938,0.14867962190213566,0.5851910077031913,0.11482573576882885,0.1715004793863854,0.11335470038556492
Arkansas,23.3,2019,253500.0,335600.0,723700.0,1096477.0,1664214.0,61.6,57799.0,131578.3,24.11,886646.0,287.0,Low,0,1,Arkansas2019,0.7940234791889008,0.13333333333333333,0.05605463619648017,0.05267075055819546,0.05830316077894119,0.06880832786495755,0.05364971842972923,0.31639679295708223,0.034998237143512155,0.09096356663470757,0.03667113903993222
California,35.0,2019,3539800.0,5288800.0,10152200.0,7790111.0,24227775.0,59.9,82772.0,3042694.1,49.6,14894912.0,0.0,Low,0,1,California2019,0.775880469583778,0.38494623655913973,0.9192802731809824,0.9979198870250567,0.9809472551130247,0.5432516982443217,1.0,0.7089922968086779,1.0,0.39645254074784275,0.743704141581175
Colorado,42.7,2019,498900.0,792000.0,1488600.0,1566652.0,3895377.0,46.9,76832.0,394534.7,29.87,1741218.0,4752.0,High,2,3,Colorado2019,0.6371398078975453,0.5505376344086022,0.12051484108221697,0.13976832503196504,0.13315392895586653,0.10213423299632829,0.14722810941505154,0.6156107530262538,0.12216529162976646,0.15999520613614576,0.07980357292201834
Connecticut,39.8,2019,297800.0,390500.0,895300.0,735517.0,2298065.0,50.9,92507.0,288536.3,54.68,1260953.0,1254.0,Medium,1,2,Connecticut2019,0.67982924226254,0.4881720430107526,0.06769109535066982,0.06314764985401042,0.07509541050983462,0.04322355896780314,0.08023439947026169,0.8620342713409841,0.08702802815849982,0.45733461169702777,0.055563370389779876
Delaware,33.2,2019,75900.0,111000.0,227200.0,298616.0,602812.0,57.4,78628.0,76923.7,31.05,423462.0,254.0,Low,0,1,Delaware2019,0.7491995731056563,0.34623655913978496,0.009403729971105858,0.009808973111200167,0.009717193463156864,0.012256107959559394,0.009132894088072852,0.6438453073416129,0.01688085914425284,0.17413710450623204,0.013293058251841605
District of Columbia,59.7,2019,60600.0,144700.0,180800.0,167397.0,915189.0,59.8,98675.0,143990.8,35.97,203770.0,322.0,Low,0,1,District of Columbia2019,0.774813233724653,0.9161290322580645,0.0053848174415550305,0.016240148088776933,0.005176631764360505,0.0029553328323549794,0.022234463556920277,0.9590001572079861,0.03911283965484343,0.23310162991371045,0.0022046412847244253
Florida,30.7,2019,1680200.0,2399400.0,5236000.0,4371666.0,12761585.0,72.6,61856.0,1111392.2,30.61,7841189.0,11856.0,High,2,3,Florida2019,0.911419423692636,0.29247311827956984,0.43081166272655635,0.44651819621762945,0.4998630002935708,0.30095303547661056,0.5190904425485754,0.38017607294450556,0.3597953959412798,0.16886385426653883,0.3876847062146405
Georgia,32.5,2019,917200.0,1252700.0,2744000.0,2955875.0,6399395.0,65.6,60012.0,637992.5,28.91,3499520.0,4676.0,High,2,3,Georgia2019,0.8367129135538953,0.3311827956989247,0.23039138429209352,0.22768649453254708,0.2560035228495939,0.20060206710983547,0.25225045670132545,0.35118692029555104,0.20286878208561235,0.14848993288590606,0.16854957063752946
Hawaii,33.6,2019,96200.0,155600.0,342900.0,307764.0,914163.0,80.9,93265.0,91912.7,84.23,498991.0,1009.0,Medium,1,2,Hawaii2019,1.0,0.3548387096774194,0.014736012608353034,0.01832026106372016,0.02103924063019865,0.012904516275913474,0.02219143154664091,0.873950636692344,0.021849542088248367,0.8114813039309685,0.01710520000078737
Idaho,28.7,2019,148300.0,210100.0,423000.0,565998.0,1064118.0,44.2,69932.0,82847.2,23.12,602170.0,234.0,Low,0,1,Idaho2019,0.6083244397011739,0.2494623655913978,0.02842132913054899,0.02872082593843629,0.028877580976612194,0.031208087894341482,0.02848077375077571,0.5071372425719226,0.018844431992258544,0.0790987535953979,0.022312907947595554
Illinois,35.8,2019,1070400.0,1556300.0,3193400.0,3951620.0,7859703.0,52.6,78845.0,889540.1,28.25,4322849.0,4325.0,High,2,3,Illinois2019,0.6979722518676628,0.4021505376344085,0.27063304439190966,0.2856243201465621,0.29998042861336727,0.2711802633240892,0.31349800920331394,0.6472567206414086,0.28625394918968927,0.14058005752636626,0.2101050904248664
Indiana,26.9,2019,593300.0,771600.0,1628100.0,2779091.0,3970076.0,52.8,70679.0,381132.3,29.14,2185979.0,1287.0,Medium,1,2,Indiana2019,0.7001067235859124,0.21075268817204296,0.14531126871552402,0.1358752695559245,0.14680497113220473,0.18807165436406156,0.1503610998008784,0.5188806791385002,0.11772254853225456,0.1512464046021093,0.10225179779462182
Iowa,29.3,2019,272600.0,349600.0,743900.0,1645247.0,2071092.0,47.6,70002.0,195708.7,26.62,1221843.0,0.0,Low,0,1,Iowa2019,0.6446104589114194,0.26236559139784943,0.06107171000788022,0.055342455296654644,0.060279870828848225,0.1077050300693332,0.07071480447110136,0.5082376984750825,0.05625673502006236,0.12104506232023013,0.0535893886900186
Kansas,34.0,2019,257400.0,324900.0,678500.0,1129559.0,1924539.0,54.7,77523.0,176564.4,30.33,947147.0,547.0,Low,0,1,Kansas2019,0.7203842049092849,0.36344086021505373,0.05707906488048332,0.05062880479380164,0.053880027399941285,0.07115317306845839,0.06456814735368235,0.6264738248703035,0.04991061740816472,0.16550814956855225,0.03972477920401447
Kentucky,25.1,2019,383900.0,491400.0,1096100.0,1723238.0,2550230.0,57.4,58989.0,218494.7,25.33,1669167.0,463.0,Low,0,1,Kentucky2019,0.7491995731056563,0.17204301075268819,0.09030732860520095,0.08240300757619129,0.09474508268910853,0.11323301574934752,0.09081058550544326,0.3351045433108002,0.06381003474398537,0.1055848513902205,0.07616697472591762
Louisiana,25.0,2019,393800.0,552100.0,1113600.0,4282045.0,2717896.0,68.2,54797.0,255481.9,23.4,1349719.0,287.0,Low,0,1,Louisiana2019,0.8644610458911419,0.16989247311827954,0.09290780141843971,0.09398675597793935,0.09645757901947354,0.29460071784215835,0.0978427541560282,0.2692029555101399,0.076070870676079,0.08245445829338446,0.06004361737420864
Maine,33.2,2019,97100.0,142900.0,328000.0,384261.0,842473.0,41.7,70523.0,68690.4,41.14,373868.0,154.0,Low,0,1,Maine2019,0.5816435432230522,0.34623655913978496,0.014972419227738377,0.015896643193832178,0.019581172326059302,0.01832660755008685,0.019184643226048577,0.5164282345543154,0.014151613878871667,0.2950623202301055,0.010789922265700965
Maryland,40.9,2019,474900.0,720900.0,1559300.0,1355227.0,3743604.0,56.2,101283.0,420371.3,32.93,1868994.0,2908.0,High,2,3,Maryland2019,0.736392742796158,0.5118279569892472,0.1142106645652745,0.1261998816816473,0.14007241413054114,0.08714847345488083,0.1408625175084919,1.0,0.13072983054169085,0.19666826462128476,0.08625275435051989
Massachusetts,45.0,2019,581200.0,875600.0,1730600.0,1464995.0,4872989.0,49.6,92949.0,589904.3,53.92,2088673.0,2776.0,High,2,3,Massachusetts2019,0.6659551760939167,0.6,0.14213291305489886,0.15572221904162134,0.15683530678148547,0.09492880621281204,0.18823065291722638,0.8689828643295079,0.18692809096896376,0.4482262703739215,0.09734051517439757
Michigan,30.0,2019,884100.0,1151600.0,2398300.0,2880159.0,5713882.0,44.8,67951.0,532217.0,33.93,2831498.0,1654.0,Medium,1,2,Michigan2019,0.6147278548559231,0.27741935483870966,0.2216968741791437,0.2083929695998168,0.22217438105489773,0.19523533295143303,0.22349899231278852,0.47599434051249806,0.16780540742802352,0.20865292425695112,0.13483279224228725
Minnesota,37.3,2019,451900.0,690600.0,1387600.0,1900531.0,3783623.0,40.3,86292.0,383956.6,30.43,1836830.0,543.0,Low,0,1,Minnesota2019,0.5667022411953041,0.43440860215053756,0.10816916206987129,0.12041754928341063,0.12327037870633134,0.12579950630808864,0.1425409756170396,0.7643295079390033,0.11865877184526587,0.1667066155321189,0.08462935503087987
Mississippi,22.3,2019,254000.0,315500.0,719900.0,1093230.0,1607696.0,65.3,47463.0,114234.4,27.39,806061.0,54.0,Low,0,1,Mississippi2019,0.8335112059765207,0.1118279569892473,0.0561859732072498,0.04883494589797904,0.05793130443291907,0.06857818118773831,0.05127926700968128,0.1539066184562176,0.02924893164532255,0.13027325023969322,0.03260380804337733
Missouri,30.2,2019,504400.0,721400.0,1462200.0,1805708.0,3779850.0,55.4,64218.0,332485.8,28.38,2052788.0,1243.0,Medium,1,2,Missouri2019,0.727854855923159,0.28172043010752684,0.12195954820068296,0.12629529970802084,0.13057050592034444,0.11907847200751552,0.14238273022251324,0.4173085992768433,0.10159678731835914,0.14213806327900289,0.09552930747058952
Montana,33.6,2019,88300.0,118100.0,245200.0,445912.0,686459.0,41.5,63792.0,51925.4,27.19,439118.0,414.0,Low,0,1,Montana2019,0.5795090715048025,0.3548387096774194,0.012660887838192803,0.011163909085704471,0.011478618260103728,0.022696417466084376,0.012641177288694795,0.4106115390661846,0.008594207143526749,0.12787631831255994,0.014083256602428729
Nebraska,33.2,2019,164300.0,229300.0,448800.0,907219.0,1328812.0,48.5,77437.0,131866.9,26.62,661863.0,483.0,Low,0,1,Nebraska2019,0.6542155816435432,0.34623655913978496,0.032624113475177303,0.032384878151180324,0.03140228985223603,0.05539376062222249,0.039582445221425275,0.6251218361892784,0.035093904759606435,0.12104506232023013,0.025325766285714948
